order_id,cus_first_name,cus_last_name,city,state,order_date,product_name,category_name,brand_name,store_name,sales_first_name,sales_last_name,quantity,revenue,pelanggan,pelanggan2,pelanggan3,sales,sales2,sales3
681,Lidia,Ashley,Baldwinsville,NY,2017-01-29,Trek Boone Race Shop Limited - 2017,Cyclocross Bicycles,Trek,Baldwin Bikes,Venita,Daniel,1,3499.99,Lidia Ashley,Lidia Ashley,Lidia Ashley,Venita Daniel,Venita Daniel,Venita Daniel
681,Lidia,Ashley,Baldwinsville,NY,2017-01-29,Trek Powerfly 8 FS Plus - 2017,Electric Bikes,Trek,Baldwin Bikes,Venita,Daniel,1,4999.99,Lidia Ashley,Lidia Ashley,Lidia Ashley,Venita Daniel,Venita Daniel,Venita Daniel
682,Toshia,Cardenas,Amsterdam,NY,2017-01-29,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,Children Bicycles,Electra,Baldwin Bikes,Marcelene,Boyer,1,299.99,Toshia Cardenas,Toshia Cardenas,Toshia Cardenas,Marcelene Boyer,Marcelene Boyer,Marcelene Boyer
682,Toshia,Cardenas,Amsterdam,NY,2017-01-29,Sun Bicycles ElectroLite - 2017,Electric Bikes,Sun Bicycles,Baldwin Bikes,Marcelene,Boyer,2,3119.98,Toshia Cardenas,Toshia Cardenas,Toshia Cardenas,Marcelene Boyer,Marcelene Boyer,Marcelene Boyer
682,Toshia,Cardenas,Amsterdam,NY,2017-01-29,Trek Stache 5 - 2017,Mountain Bikes,Trek,Baldwin Bikes,Marcelene,Boyer,1,1499.99,Toshia Cardenas,Toshia Cardenas,Toshia Cardenas,Marcelene Boyer,Marcelene Boyer,Marcelene Boyer
683,Laci,Castro,Saint Albans,NY,2017-01-29,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Ritchey,Baldwin Bikes,Marcelene,Boyer,2,1499.98,Laci Castro,Laci Castro,Laci Castro,Marcelene Boyer,Marcelene Boyer,Marcelene Boyer
684,Quyen,Houston,Central Islip,NY,2017-01-31,Surly Wednesday Frameset - 2017,Mountain Bikes,Surly,Baldwin Bikes,Marcelene,Boyer,1,469.99,Quyen Houston,Quyen Houston,Quyen Houston,Marcelene Boyer,Marcelene Boyer,Marcelene Boyer
684,Quyen,Houston,Central Islip,NY,2017-01-31,Trek Domane SLR 6 Disc - 2017,Road Bikes,Trek,Baldwin Bikes,Marcelene,Boyer,1,5499.99,Quyen Houston,Quyen Houston,Quyen Houston,Marcelene Boyer,Marcelene Boyer,Marcelene Boyer
685,Ayanna,Cherry,Smithtown,NY,2017-01-31,Electra Straight 8 3i (20-inch) - Boy's - 2017,Children Bicycles,Electra,Baldwin Bikes,Venita,Daniel,2,979.98,Ayanna Cherry,Ayanna Cherry,Ayanna Cherry,Venita Daniel,Venita Daniel,Venita Daniel
685,Ayanna,Cherry,Smithtown,NY,2017-01-31,Sun Bicycles Cruz 7 - 2017,Comfort Bicycles,Sun Bicycles,Baldwin Bikes,Venita,Daniel,1,416.99,Ayanna Cherry,Ayanna Cherry,Ayanna Cherry,Venita Daniel,Venita Daniel,Venita Daniel
685,Ayanna,Cherry,Smithtown,NY,2017-01-31,Trek Domane S 5 Disc - 2017,Road Bikes,Trek,Baldwin Bikes,Venita,Daniel,1,2599.99,Ayanna Cherry,Ayanna Cherry,Ayanna Cherry,Venita Daniel,Venita Daniel,Venita Daniel
685,Ayanna,Cherry,Smithtown,NY,2017-01-31,Trek Domane SLR 6 Disc - 2017,Road Bikes,Trek,Baldwin Bikes,Venita,Daniel,2,10999.98,Ayanna Cherry,Ayanna Cherry,Ayanna Cherry,Venita Daniel,Venita Daniel,Venita Daniel
685,Ayanna,Cherry,Smithtown,NY,2017-01-31,Trek Emonda S 4 - 2017,Road Bikes,Trek,Baldwin Bikes,Venita,Daniel,2,2999.98,Ayanna Cherry,Ayanna Cherry,Ayanna Cherry,Venita Daniel,Venita Daniel,Venita Daniel
686,Alesia,Horne,Selden,NY,2017-02-01,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Electra,Baldwin Bikes,Venita,Daniel,1,599.99,Alesia Horne,Alesia Horne,Alesia Horne,Venita Daniel,Venita Daniel,Venita Daniel
686,Alesia,Horne,Selden,NY,2017-02-01,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Pure Cycles,Baldwin Bikes,Venita,Daniel,2,898.0,Alesia Horne,Alesia Horne,Alesia Horne,Venita Daniel,Venita Daniel,Venita Daniel
686,Alesia,Horne,Selden,NY,2017-02-01,Sun Bicycles Streamway - 2017,Comfort Bicycles,Sun Bicycles,Baldwin Bikes,Venita,Daniel,1,481.99,Alesia Horne,Alesia Horne,Alesia Horne,Venita Daniel,Venita Daniel,Venita Daniel
686,Alesia,Horne,Selden,NY,2017-02-01,Surly Ice Cream Truck Frameset - 2017,Mountain Bikes,Surly,Baldwin Bikes,Venita,Daniel,1,999.99,Alesia Horne,Alesia Horne,Alesia Horne,Venita Daniel,Venita Daniel,Venita Daniel
686,Alesia,Horne,Selden,NY,2017-02-01,Trek Precaliber 12 Girls - 2017,Children Bicycles,Trek,Baldwin Bikes,Venita,Daniel,2,379.98,Alesia Horne,Alesia Horne,Alesia Horne,Venita Daniel,Venita Daniel,Venita Daniel
687,Selene,Austin,Duarte,CA,2017-02-02,"Electra Girl's Hawaii 1 16"" - 2017",Children Bicycles,Electra,Santa Cruz Bikes,Genna,Serrano,1,299.99,Selene Austin,Selene Austin,Selene Austin,Genna Serrano,Genna Serrano,Genna Serrano
687,Selene,Austin,Duarte,CA,2017-02-02,Heller Shagamaw Frame - 2016,Mountain Bikes,Heller,Santa Cruz Bikes,Genna,Serrano,2,2641.98,Selene Austin,Selene Austin,Selene Austin,Genna Serrano,Genna Serrano,Genna Serrano
687,Selene,Austin,Duarte,CA,2017-02-02,Trek Boy's Kickster - 2015/2017,Children Bicycles,Trek,Santa Cruz Bikes,Genna,Serrano,1,149.99,Selene Austin,Selene Austin,Selene Austin,Genna Serrano,Genna Serrano,Genna Serrano
687,Selene,Austin,Duarte,CA,2017-02-02,Trek Emonda S 4 - 2017,Road Bikes,Trek,Santa Cruz Bikes,Genna,Serrano,2,2999.98,Selene Austin,Selene Austin,Selene Austin,Genna Serrano,Genna Serrano,Genna Serrano
688,Jesica,Fields,Commack,NY,2017-02-02,Trek Precaliber 12 Girls - 2017,Children Bicycles,Trek,Baldwin Bikes,Venita,Daniel,1,189.99,Jesica Fields,Jesica Fields,Jesica Fields,Venita Daniel,Venita Daniel,Venita Daniel
688,Jesica,Fields,Commack,NY,2017-02-02,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Trek,Baldwin Bikes,Venita,Daniel,1,1799.99,Jesica Fields,Jesica Fields,Jesica Fields,Venita Daniel,Venita Daniel,Venita Daniel
689,Willian,Hardin,Oswego,NY,2017-02-02,Surly Wednesday Frameset - 2017,Mountain Bikes,Surly,Baldwin Bikes,Venita,Daniel,2,939.98,Willian Hardin,Willian Hardin,Willian Hardin,Venita Daniel,Venita Daniel,Venita Daniel
690,Collen,Dennis,San Pablo,CA,2017-02-03,Haro Downtown 16 - 2017,Children Bicycles,Haro,Santa Cruz Bikes,Mireya,Copeland,1,329.99,Collen Dennis,Collen Dennis,Collen Dennis,Mireya Copeland,Mireya Copeland,Mireya Copeland
690,Collen,Dennis,San Pablo,CA,2017-02-03,Sun Bicycles Cruz 7 - Women's - 2017,Comfort Bicycles,Sun Bicycles,Santa Cruz Bikes,Mireya,Copeland,2,833.98,Collen Dennis,Collen Dennis,Collen Dennis,Mireya Copeland,Mireya Copeland,Mireya Copeland
690,Collen,Dennis,San Pablo,CA,2017-02-03,Sun Bicycles Lil Kitt'n - 2017,Children Bicycles,Sun Bicycles,Santa Cruz Bikes,Mireya,Copeland,1,109.99,Collen Dennis,Collen Dennis,Collen Dennis,Mireya Copeland,Mireya Copeland,Mireya Copeland
690,Collen,Dennis,San Pablo,CA,2017-02-03,Surly Straggler 650b - 2016,Cyclocross Bicycles,Surly,Santa Cruz Bikes,Mireya,Copeland,2,3361.98,Collen Dennis,Collen Dennis,Collen Dennis,Mireya Copeland,Mireya Copeland,Mireya Copeland
691,Carson,Macias,New Rochelle,NY,2017-02-04,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,Baldwin Bikes,Venita,Daniel,2,599.98,Carson Macias,Carson Macias,Carson Macias,Venita Daniel,Venita Daniel,Venita Daniel
691,Carson,Macias,New Rochelle,NY,2017-02-04,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Electra,Baldwin Bikes,Venita,Daniel,1,599.99,Carson Macias,Carson Macias,Carson Macias,Venita Daniel,Venita Daniel,Venita Daniel
691,Carson,Macias,New Rochelle,NY,2017-02-04,Heller Shagamaw Frame - 2016,Mountain Bikes,Heller,Baldwin Bikes,Venita,Daniel,2,2641.98,Carson Macias,Carson Macias,Carson Macias,Venita Daniel,Venita Daniel,Venita Daniel
691,Carson,Macias,New Rochelle,NY,2017-02-04,Trek Domane S 6 - 2017,Road Bikes,Trek,Baldwin Bikes,Venita,Daniel,2,5399.98,Carson Macias,Carson Macias,Carson Macias,Venita Daniel,Venita Daniel,Venita Daniel
692,Kasha,Todd,Campbell,CA,2017-02-05,Electra Cruiser Lux Fat Tire 1 Ladies - 2017,Cruisers Bicycles,Electra,Santa Cruz Bikes,Genna,Serrano,1,599.99,Kasha Todd,Kasha Todd,Kasha Todd,Genna Serrano,Genna Serrano,Genna Serrano
692,Kasha,Todd,Campbell,CA,2017-02-05,Electra Moto 1 - 2016,Cruisers Bicycles,Electra,Santa Cruz Bikes,Genna,Serrano,2,1059.98,Kasha Todd,Kasha Todd,Kasha Todd,Genna Serrano,Genna Serrano,Genna Serrano
692,Kasha,Todd,Campbell,CA,2017-02-05,Trek Domane S 5 Disc - 2017,Road Bikes,Trek,Santa Cruz Bikes,Genna,Serrano,1,2599.99,Kasha Todd,Kasha Todd,Kasha Todd,Genna Serrano,Genna Serrano,Genna Serrano
692,Kasha,Todd,Campbell,CA,2017-02-05,Trek Domane SLR 6 Disc - 2017,Road Bikes,Trek,Santa Cruz Bikes,Genna,Serrano,2,10999.98,Kasha Todd,Kasha Todd,Kasha Todd,Genna Serrano,Genna Serrano,Genna Serrano
693,Lise,Hebert,Vista,CA,2017-02-05,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Electra,Santa Cruz Bikes,Genna,Serrano,1,269.99,Lise Hebert,Lise Hebert,Lise Hebert,Genna Serrano,Genna Serrano,Genna Serrano
693,Lise,Hebert,Vista,CA,2017-02-05,Heller Shagamaw Frame - 2016,Mountain Bikes,Heller,Santa Cruz Bikes,Genna,Serrano,2,2641.98,Lise Hebert,Lise Hebert,Lise Hebert,Genna Serrano,Genna Serrano,Genna Serrano
693,Lise,Hebert,Vista,CA,2017-02-05,Sun Bicycles Streamway - 2017,Comfort Bicycles,Sun Bicycles,Santa Cruz Bikes,Genna,Serrano,2,963.98,Lise Hebert,Lise Hebert,Lise Hebert,Genna Serrano,Genna Serrano,Genna Serrano
693,Lise,Hebert,Vista,CA,2017-02-05,Surly Wednesday - 2017,Mountain Bikes,Surly,Santa Cruz Bikes,Genna,Serrano,1,1632.99,Lise Hebert,Lise Hebert,Lise Hebert,Genna Serrano,Genna Serrano,Genna Serrano
694,Damien,Dorsey,Central Islip,NY,2017-02-05,Haro SR 1.2 - 2017,Mountain Bikes,Haro,Baldwin Bikes,Venita,Daniel,2,1739.98,Damien Dorsey,Damien Dorsey,Damien Dorsey,Venita Daniel,Venita Daniel,Venita Daniel
694,Damien,Dorsey,Central Islip,NY,2017-02-05,Sun Bicycles Streamway 3 - 2017,Comfort Bicycles,Sun Bicycles,Baldwin Bikes,Venita,Daniel,2,1103.98,Damien Dorsey,Damien Dorsey,Damien Dorsey,Venita Daniel,Venita Daniel,Venita Daniel
694,Damien,Dorsey,Central Islip,NY,2017-02-05,Trek Domane S 6 - 2017,Road Bikes,Trek,Baldwin Bikes,Venita,Daniel,2,5399.98,Damien Dorsey,Damien Dorsey,Damien Dorsey,Venita Daniel,Venita Daniel,Venita Daniel
694,Damien,Dorsey,Central Islip,NY,2017-02-05,Trek Emonda S 4 - 2017,Road Bikes,Trek,Baldwin Bikes,Venita,Daniel,1,1499.99,Damien Dorsey,Damien Dorsey,Damien Dorsey,Venita Daniel,Venita Daniel,Venita Daniel
694,Damien,Dorsey,Central Islip,NY,2017-02-05,Trek Stache 5 - 2017,Mountain Bikes,Trek,Baldwin Bikes,Venita,Daniel,1,1499.99,Damien Dorsey,Damien Dorsey,Damien Dorsey,Venita Daniel,Venita Daniel,Venita Daniel
695,Sarah,Kirkland,Wappingers Falls,NY,2017-02-05,Electra Amsterdam Original 3i Ladies' - 2017,Cruisers Bicycles,Electra,Baldwin Bikes,Venita,Daniel,2,1319.98,Sarah Kirkland,Sarah Kirkland,Sarah Kirkland,Venita Daniel,Venita Daniel,Venita Daniel
695,Sarah,Kirkland,Wappingers Falls,NY,2017-02-05,Trek Emonda S 5 - 2017,Road Bikes,Trek,Baldwin Bikes,Venita,Daniel,2,3999.98,Sarah Kirkland,Sarah Kirkland,Sarah Kirkland,Venita Daniel,Venita Daniel,Venita Daniel
696,Chauncey,Donaldson,Franklin Square,NY,2017-02-05,Haro SR 1.2 - 2017,Mountain Bikes,Haro,Baldwin Bikes,Venita,Daniel,1,869.99,Chauncey Donaldson,Chauncey Donaldson,Chauncey Donaldson,Venita Daniel,Venita Daniel,Venita Daniel
696,Chauncey,Donaldson,Franklin Square,NY,2017-02-05,Trek Precaliber 12 Girls - 2017,Children Bicycles,Trek,Baldwin Bikes,Venita,Daniel,2,379.98,Chauncey Donaldson,Chauncey Donaldson,Chauncey Donaldson,Venita Daniel,Venita Daniel,Venita Daniel
696,Chauncey,Donaldson,Franklin Square,NY,2017-02-05,Trek Slash 8 27.5 - 2016,Mountain Bikes,Trek,Baldwin Bikes,Venita,Daniel,1,3999.99,Chauncey Donaldson,Chauncey Donaldson,Chauncey Donaldson,Venita Daniel,Venita Daniel,Venita Daniel
697,Alejandro,Norman,Upland,CA,2017-02-06,Heller Shagamaw Frame - 2016,Mountain Bikes,Heller,Santa Cruz Bikes,Mireya,Copeland,2,2641.98,Alejandro Norman,Alejandro Norman,Alejandro Norman,Mireya Copeland,Mireya Copeland,Mireya Copeland
698,Jasmin,Young,Helotes,TX,2017-02-06,Electra Moto 3i (20-inch) - Boy's - 2017,Children Bicycles,Electra,Rowlett Bikes,Kali,Vargas,1,349.99,Jasmin Young,Jasmin Young,Jasmin Young,Kali Vargas,Kali Vargas,Kali Vargas
698,Jasmin,Young,Helotes,TX,2017-02-06,Electra Townie Original 21D - 2016,Cruisers Bicycles,Electra,Rowlett Bikes,Kali,Vargas,1,549.99,Jasmin Young,Jasmin Young,Jasmin Young,Kali Vargas,Kali Vargas,Kali Vargas
698,Jasmin,Young,Helotes,TX,2017-02-06,Trek Fuel EX 9.8 29 - 2017,Mountain Bikes,Trek,Rowlett Bikes,Kali,Vargas,2,9999.98,Jasmin Young,Jasmin Young,Jasmin Young,Kali Vargas,Kali Vargas,Kali Vargas
699,Ciera,Koch,Euless,TX,2017-02-06,Electra Amsterdam Original 3i Ladies' - 2017,Cruisers Bicycles,Electra,Rowlett Bikes,Layla,Terrell,2,1319.98,Ciera Koch,Ciera Koch,Ciera Koch,Layla Terrell,Layla Terrell,Layla Terrell
699,Ciera,Koch,Euless,TX,2017-02-06,Electra Townie Original 21D - 2016,Comfort Bicycles,Electra,Rowlett Bikes,Layla,Terrell,2,1099.98,Ciera Koch,Ciera Koch,Ciera Koch,Layla Terrell,Layla Terrell,Layla Terrell
699,Ciera,Koch,Euless,TX,2017-02-06,Sun Bicycles Cruz 3 - 2017,Comfort Bicycles,Sun Bicycles,Rowlett Bikes,Layla,Terrell,2,899.98,Ciera Koch,Ciera Koch,Ciera Koch,Layla Terrell,Layla Terrell,Layla Terrell
699,Ciera,Koch,Euless,TX,2017-02-06,Surly Wednesday - 2017,Mountain Bikes,Surly,Rowlett Bikes,Layla,Terrell,1,1632.99,Ciera Koch,Ciera Koch,Ciera Koch,Layla Terrell,Layla Terrell,Layla Terrell
699,Ciera,Koch,Euless,TX,2017-02-06,Trek Emonda S 4 - 2017,Road Bikes,Trek,Rowlett Bikes,Layla,Terrell,1,1499.99,Ciera Koch,Ciera Koch,Ciera Koch,Layla Terrell,Layla Terrell,Layla Terrell
700,Daryl,Spence,Uniondale,NY,2017-02-07,Trek Boone Race Shop Limited - 2017,Cyclocross Bicycles,Trek,Baldwin Bikes,Marcelene,Boyer,1,3499.99,Daryl Spence,Daryl Spence,Daryl Spence,Marcelene Boyer,Marcelene Boyer,Marcelene Boyer
700,Daryl,Spence,Uniondale,NY,2017-02-07,Trek Slash 8 27.5 - 2016,Mountain Bikes,Trek,Baldwin Bikes,Marcelene,Boyer,2,7999.98,Daryl Spence,Daryl Spence,Daryl Spence,Marcelene Boyer,Marcelene Boyer,Marcelene Boyer
701,Stephanie,Browning,Rowlett,TX,2017-02-07,Sun Bicycles Lil Kitt'n - 2017,Children Bicycles,Sun Bicycles,Rowlett Bikes,Layla,Terrell,1,109.99,Stephanie Browning,Stephanie Browning,Stephanie Browning,Layla Terrell,Layla Terrell,Layla Terrell
702,Dorothea,Miranda,Upland,CA,2017-02-08,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Electra,Santa Cruz Bikes,Genna,Serrano,2,999.98,Dorothea Miranda,Dorothea Miranda,Dorothea Miranda,Genna Serrano,Genna Serrano,Genna Serrano
702,Dorothea,Miranda,Upland,CA,2017-02-08,Sun Bicycles Streamway - 2017,Comfort Bicycles,Sun Bicycles,Santa Cruz Bikes,Genna,Serrano,1,481.99,Dorothea Miranda,Dorothea Miranda,Dorothea Miranda,Genna Serrano,Genna Serrano,Genna Serrano
702,Dorothea,Miranda,Upland,CA,2017-02-08,Surly Wednesday Frameset - 2016,Mountain Bikes,Surly,Santa Cruz Bikes,Genna,Serrano,2,1999.98,Dorothea Miranda,Dorothea Miranda,Dorothea Miranda,Genna Serrano,Genna Serrano,Genna Serrano
703,Zoraida,Patton,Huntington Station,NY,2017-02-08,Haro SR 1.2 - 2017,Mountain Bikes,Haro,Baldwin Bikes,Venita,Daniel,2,1739.98,Zoraida Patton,Zoraida Patton,Zoraida Patton,Venita Daniel,Venita Daniel,Venita Daniel
703,Zoraida,Patton,Huntington Station,NY,2017-02-08,Sun Bicycles Biscayne Tandem 7 - 2017,Cruisers Bicycles,Sun Bicycles,Baldwin Bikes,Venita,Daniel,1,619.99,Zoraida Patton,Zoraida Patton,Zoraida Patton,Venita Daniel,Venita Daniel,Venita Daniel
703,Zoraida,Patton,Huntington Station,NY,2017-02-08,Sun Bicycles Revolutions 24 - 2017,Cruisers Bicycles,Sun Bicycles,Baldwin Bikes,Venita,Daniel,2,501.98,Zoraida Patton,Zoraida Patton,Zoraida Patton,Venita Daniel,Venita Daniel,Venita Daniel
703,Zoraida,Patton,Huntington Station,NY,2017-02-08,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Trek,Baldwin Bikes,Venita,Daniel,2,5799.98,Zoraida Patton,Zoraida Patton,Zoraida Patton,Venita Daniel,Venita Daniel,Venita Daniel
704,Dottie,Roberts,Port Washington,NY,2017-02-08,Electra Townie 3i EQ (20-inch) - Boys' - 2017,Children Bicycles,Electra,Baldwin Bikes,Marcelene,Boyer,2,979.98,Dottie Roberts,Dottie Roberts,Dottie Roberts,Marcelene Boyer,Marcelene Boyer,Marcelene Boyer
704,Dottie,Roberts,Port Washington,NY,2017-02-08,Surly Straggler - 2016,Cyclocross Bicycles,Surly,Baldwin Bikes,Marcelene,Boyer,2,3098.0,Dottie Roberts,Dottie Roberts,Dottie Roberts,Marcelene Boyer,Marcelene Boyer,Marcelene Boyer
704,Dottie,Roberts,Port Washington,NY,2017-02-08,Trek Boone 7 - 2017,Cyclocross Bicycles,Trek,Baldwin Bikes,Marcelene,Boyer,1,3499.99,Dottie Roberts,Dottie Roberts,Dottie Roberts,Marcelene Boyer,Marcelene Boyer,Marcelene Boyer
705,Ileana,Holt,Patchogue,NY,2017-02-08,Trek Powerfly 8 FS Plus - 2017,Electric Bikes,Trek,Baldwin Bikes,Venita,Daniel,1,4999.99,Ileana Holt,Ileana Holt,Ileana Holt,Venita Daniel,Venita Daniel,Venita Daniel
706,Roy,Chan,Pomona,CA,2017-02-09,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,Santa Cruz Bikes,Mireya,Copeland,2,599.98,Roy Chan,Roy Chan,Roy Chan,Mireya Copeland,Mireya Copeland,Mireya Copeland
706,Roy,Chan,Pomona,CA,2017-02-09,Sun Bicycles ElectroLite - 2017,Electric Bikes,Sun Bicycles,Santa Cruz Bikes,Mireya,Copeland,1,1559.99,Roy Chan,Roy Chan,Roy Chan,Mireya Copeland,Mireya Copeland,Mireya Copeland
706,Roy,Chan,Pomona,CA,2017-02-09,Surly Big Dummy Frameset - 2017,Mountain Bikes,Surly,Santa Cruz Bikes,Mireya,Copeland,1,999.99,Roy Chan,Roy Chan,Roy Chan,Mireya Copeland,Mireya Copeland,Mireya Copeland
707,Ashanti,Parks,Baldwin,NY,2017-02-09,Electra Townie 3i EQ (20-inch) - Boys' - 2017,Children Bicycles,Electra,Baldwin Bikes,Venita,Daniel,1,489.99,Ashanti Parks,Ashanti Parks,Ashanti Parks,Venita Daniel,Venita Daniel,Venita Daniel
707,Ashanti,Parks,Baldwin,NY,2017-02-09,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Electra,Baldwin Bikes,Venita,Daniel,2,1199.98,Ashanti Parks,Ashanti Parks,Ashanti Parks,Venita Daniel,Venita Daniel,Venita Daniel
707,Ashanti,Parks,Baldwin,NY,2017-02-09,Sun Bicycles Cruz 3 - 2017,Comfort Bicycles,Sun Bicycles,Baldwin Bikes,Venita,Daniel,2,899.98,Ashanti Parks,Ashanti Parks,Ashanti Parks,Venita Daniel,Venita Daniel,Venita Daniel
707,Ashanti,Parks,Baldwin,NY,2017-02-09,Surly Straggler 650b - 2016,Cyclocross Bicycles,Surly,Baldwin Bikes,Venita,Daniel,2,3361.98,Ashanti Parks,Ashanti Parks,Ashanti Parks,Venita Daniel,Venita Daniel,Venita Daniel
708,Shara,Pope,Ridgecrest,CA,2017-02-10,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Surly,Santa Cruz Bikes,Mireya,Copeland,1,469.99,Shara Pope,Shara Pope,Shara Pope,Mireya Copeland,Mireya Copeland,Mireya Copeland
708,Shara,Pope,Ridgecrest,CA,2017-02-10,Trek Remedy 9.8 - 2017,Mountain Bikes,Trek,Santa Cruz Bikes,Mireya,Copeland,1,5299.99,Shara Pope,Shara Pope,Shara Pope,Mireya Copeland,Mireya Copeland,Mireya Copeland
708,Shara,Pope,Ridgecrest,CA,2017-02-10,Trek Session DH 27.5 Carbon Frameset - 2017,Mountain Bikes,Trek,Santa Cruz Bikes,Mireya,Copeland,2,939.98,Shara Pope,Shara Pope,Shara Pope,Mireya Copeland,Mireya Copeland,Mireya Copeland
709,Carmelina,Sellers,Ithaca,NY,2017-02-11,Electra Townie 7D (20-inch) - Boys' - 2017,Children Bicycles,Electra,Baldwin Bikes,Marcelene,Boyer,2,679.98,Carmelina Sellers,Carmelina Sellers,Carmelina Sellers,Marcelene Boyer,Marcelene Boyer,Marcelene Boyer
709,Carmelina,Sellers,Ithaca,NY,2017-02-11,Trek Domane S 6 - 2017,Road Bikes,Trek,Baldwin Bikes,Marcelene,Boyer,2,5399.98,Carmelina Sellers,Carmelina Sellers,Carmelina Sellers,Marcelene Boyer,Marcelene Boyer,Marcelene Boyer
709,Carmelina,Sellers,Ithaca,NY,2017-02-11,Trek Emonda S 4 - 2017,Road Bikes,Trek,Baldwin Bikes,Marcelene,Boyer,1,1499.99,Carmelina Sellers,Carmelina Sellers,Carmelina Sellers,Marcelene Boyer,Marcelene Boyer,Marcelene Boyer
710,Danny,Kim,South Ozone Park,NY,2017-02-13,Sun Bicycles ElectroLite - 2017,Electric Bikes,Sun Bicycles,Baldwin Bikes,Marcelene,Boyer,2,3119.98,Danny Kim,Danny Kim,Danny Kim,Marcelene Boyer,Marcelene Boyer,Marcelene Boyer
710,Danny,Kim,South Ozone Park,NY,2017-02-13,Surly Karate Monkey 27.5+ Frameset - 2017,Mountain Bikes,Surly,Baldwin Bikes,Marcelene,Boyer,1,2499.99,Danny Kim,Danny Kim,Danny Kim,Marcelene Boyer,Marcelene Boyer,Marcelene Boyer
710,Danny,Kim,South Ozone Park,NY,2017-02-13,Trek Emonda S 5 - 2017,Road Bikes,Trek,Baldwin Bikes,Marcelene,Boyer,1,1999.99,Danny Kim,Danny Kim,Danny Kim,Marcelene Boyer,Marcelene Boyer,Marcelene Boyer
710,Danny,Kim,South Ozone Park,NY,2017-02-13,Trek Fuel EX 5 27.5 Plus - 2017,Mountain Bikes,Trek,Baldwin Bikes,Marcelene,Boyer,1,2299.99,Danny Kim,Danny Kim,Danny Kim,Marcelene Boyer,Marcelene Boyer,Marcelene Boyer
710,Danny,Kim,South Ozone Park,NY,2017-02-13,Trek Stache 5 - 2017,Mountain Bikes,Trek,Baldwin Bikes,Marcelene,Boyer,2,2999.98,Danny Kim,Danny Kim,Danny Kim,Marcelene Boyer,Marcelene Boyer,Marcelene Boyer
711,Dale,Rasmussen,Kingston,NY,2017-02-13,"Electra Girl's Hawaii 1 16"" - 2017",Children Bicycles,Electra,Baldwin Bikes,Marcelene,Boyer,2,599.98,Dale Rasmussen,Dale Rasmussen,Dale Rasmussen,Marcelene Boyer,Marcelene Boyer,Marcelene Boyer
711,Dale,Rasmussen,Kingston,NY,2017-02-13,Heller Shagamaw Frame - 2016,Mountain Bikes,Heller,Baldwin Bikes,Marcelene,Boyer,2,2641.98,Dale Rasmussen,Dale Rasmussen,Dale Rasmussen,Marcelene Boyer,Marcelene Boyer,Marcelene Boyer
711,Dale,Rasmussen,Kingston,NY,2017-02-13,Sun Bicycles Biscayne Tandem 7 - 2017,Cruisers Bicycles,Sun Bicycles,Baldwin Bikes,Marcelene,Boyer,2,1239.98,Dale Rasmussen,Dale Rasmussen,Dale Rasmussen,Marcelene Boyer,Marcelene Boyer,Marcelene Boyer
712,Marquerite,Dawson,Garland,TX,2017-02-13,Electra Cruiser Lux 1 - 2017,Cruisers Bicycles,Electra,Rowlett Bikes,Layla,Terrell,2,879.98,Marquerite Dawson,Marquerite Dawson,Marquerite Dawson,Layla Terrell,Layla Terrell,Layla Terrell
712,Marquerite,Dawson,Garland,TX,2017-02-13,"Electra Girl's Hawaii 1 16"" - 2017",Cruisers Bicycles,Electra,Rowlett Bikes,Layla,Terrell,1,299.99,Marquerite Dawson,Marquerite Dawson,Marquerite Dawson,Layla Terrell,Layla Terrell,Layla Terrell
712,Marquerite,Dawson,Garland,TX,2017-02-13,Haro SR 1.1 - 2017,Mountain Bikes,Haro,Rowlett Bikes,Layla,Terrell,2,1079.98,Marquerite Dawson,Marquerite Dawson,Marquerite Dawson,Layla Terrell,Layla Terrell,Layla Terrell
712,Marquerite,Dawson,Garland,TX,2017-02-13,Sun Bicycles Spider 3i - 2017,Mountain Bikes,Sun Bicycles,Rowlett Bikes,Layla,Terrell,1,832.99,Marquerite Dawson,Marquerite Dawson,Marquerite Dawson,Layla Terrell,Layla Terrell,Layla Terrell
712,Marquerite,Dawson,Garland,TX,2017-02-13,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Trek,Rowlett Bikes,Layla,Terrell,2,5799.98,Marquerite Dawson,Marquerite Dawson,Marquerite Dawson,Layla Terrell,Layla Terrell,Layla Terrell
